period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
01-10-2024,31-10-2024,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,434139,0.014051329,0.050204372,433043,-0.032088446,0.038428215,239,0.012563954,0.03888859,242,-0.021526625,0.038249348,431735,0.053524796,0.06534745,477676,0.004516263,0.080744419,520371,-0.023391446,0.039850549,1304649,-0.020502063,0.165652209,3.021874587,-0.228382191,0.26003331,41,2,7,0.989368211,-0.001134985,-0.003787074,0.278215968,-0.007186889,-0.03839151,0.196667835,0.005543398,0.005929092,0.342174263,-0.014039304,-0.062144886,,,16-12-2024 14:09
01-08-2022,31-08-2022,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,322360,-0.016488457,0.045705898,338061,-0.013886955,0.097738287,291,-0.017577305,0.047253325,302,-0.009573263,0.091039146,59065,0.046068207,-0.201605796,63912,0.043756156,-0.209307664,64741,-0.097190828,-0.177941456,132177,-0.031821301,0.016052566,2.237827538,-0.180032143,0.479386493,31,4,7,0.994921903,-0.008322358,-0.007474924,0.322917734,-0.072976134,-0.06365455,0.144926552,0.00297542,0.036934447,0.422291442,-0.043564905,-0.069572852,,,16-12-2024 14:09
01-07-2016,31-07-2016,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,257719,-0.009329195,0.064121798,264991,-0.016573641,0.072565533,138,0.00046291,0.060017133,141,-0.0059188,0.069713207,570032,-0.115618945,-0.061499266,658106,-0.12430371,-0.022481575,668359,-0.102696987,-0.057006146,1833314,0.007637338,-0.082203399,3.216155333,0.39340677,-0.072551707,42,1,-4,0.983893877,-0.000635624,0.003200427,0.253767835,-0.003309556,0.02307118,0.135616333,-8.79E-05,-0.000255293,0.296012238,-0.006535279,0.047171975,,,16-12-2024 14:09
01-10-2013,31-10-2013,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,197598,0.008943442,0.159400239,193560,-0.041507528,0.122396015,127,0.012602334,0.162770196,127,-0.030121913,0.138433641,37051,-0.004775352,0.130425128,44724,0.009333293,0.093952747,46619,-0.018692827,0.154407264,138551,0.001318966,-0.010482856,3.739430752,0.022759261,-0.532497747,49,2,-14,0.980501259,-0.001888329,0.006491367,0.228052209,-0.015927789,0.016880433,0.091731272,0.016464584,0.023034562,0.172533517,-0.006577763,0.020034959,,,16-12-2024 14:09
01-11-2023,30-11-2023,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,404859,-0.029359184,0.047677778,456977,-0.020315189,0.071169301,176,-0.039426164,0.053677823,193,-0.041430098,0.038602526,8485,-0.071849945,-0.019717601,10395,-0.116051631,-0.019216514,10736,-0.210883826,0.118306922,31043,-0.035706833,-0.023546847,3.658595851,0.137129499,-0.014347504,34,0,-2,0.978368766,-0.004177792,0.006376973,0.325543865,-0.009122734,0.039699894,0.118449072,-0.01461661,-0.000719132,0.365684494,-0.051786936,0.03275754,,,16-12-2024 14:09
01-10-2013,31-10-2013,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,183774,-0.001062554,0.162174545,187553,-0.052485983,0.169374914,158,-0.005884272,0.176088536,165,-0.038500206,0.194555008,52353,-0.002257856,0.071626254,58865,0.027639626,0.039395839,63880,-0.030437164,0.135741418,211483,-0.003920616,-0.032950619,4.039543847,-0.006743229,-0.436836911,57,0,-16,0.974748745,-0.000498706,0.006974977,0.203194338,-0.009185259,0.001311685,0.072725054,0.008006202,0.013164753,0.177691815,-0.014697425,0.015503948,,,16-12-2024 14:09
01-03-2018,31-03-2018,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,277914,0.034023982,0.077820653,305437,0.013135286,0.05393068,150,0.027849176,0.074715623,158,-0.005430272,0.057198222,512517,0.377973964,-0.031152063,703090,0.323353061,0.010309134,727041,0.28339041,-0.051510617,1372528,0.043371141,-0.094710663,2.678012927,-0.858822572,-0.18801807,45,-8,-5,0.984886063,0.003808498,0.003596757,0.258017352,0.029967768,0.020052585,0.114480861,0.011874192,0.006627547,0.421730079,0.045062827,0.034423152,,,16-12-2024 14:09
01-12-2022,31-12-2022,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,402442,-0.020333778,0.006454618,394979,-0.030448495,0.024779861,208,-0.017094903,0.016533274,208,-0.021361629,0.022837076,300202,0.00512626,-0.341030235,262318,-0.141777906,-0.285721248,211565,-0.277083097,-0.245067504,766895,-0.130408322,0.610341096,2.554594607,-0.398159184,1.50922564,46,8,21,0.980751334,-0.003956299,-0.025796321,0.232419591,-0.033593313,-0.212949723,0.146238954,-0.059550537,0.070541275,0.262384459,-0.048217178,-0.181707516,,,16-12-2024 14:09
01-06-2018,30-06-2018,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,249275,0.011188374,0.045602233,267603,0.002295142,0.064176952,215,0.011503934,0.054278305,229,0.006872101,0.068711763,72452,0.026549308,-0.048716343,76040,-0.045594246,-0.036112918,81615,-0.060808331,-0.019428719,166997,0.021321256,-0.022658379,2.304914975,-0.011798655,0.061453836,30,0,-4,0.986830666,-0.000681626,0.001220468,0.260885674,-0.004755873,-0.001571265,0.118561013,0.001698129,0.019279033,0.412427106,-0.0217261,0.027270565,,,16-12-2024 14:09
01-12-2014,31-12-2014,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,222789,0.013819038,0.052592824,211788,-0.038657837,0.076699627,120,-0.005126179,0.040729683,117,-0.034361729,0.057187237,432264,0.174840615,0.090831591,416957,-0.036793887,0.044632619,320617,-0.17653701,0.063926778,1678233,-0.091559593,0.017599506,3.882421184,-1.138520263,-0.279400489,68,4,-1,0.969893664,-0.001065387,-0.00101871,0.169656768,-0.006530511,-0.022227559,0.072661726,-0.014519401,-0.019501196,0.122826,-0.025552628,0.014058119,,,16-12-2024 14:09
01-05-2015,31-05-2015,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,243728,0.05603688,0.131304843,252027,0.025449992,0.071470795,116,0.044595416,0.169123499,117,-0.001509255,0.090460157,9523,0.02946765,0.015667177,13457,0.008135728,0.077647941,17095,-0.015901699,0.0290259,54180,0.047146749,0.001559901,5.689231114,0.096051943,-0.08013455,53,-10,-4,0.959035966,-4.62E-05,0.004758876,0.231993557,0.002447495,0.007767331,0.083516604,0.005167833,0.016640162,0.272615325,0.011539197,0.032788862,,,16-12-2024 14:09
01-11-2013,30-11-2013,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,208017,-0.008599172,0.093841952,206651,-0.037347088,0.11056643,115,-0.007229646,0.097568706,115,-0.028807896,0.102291594,381348,-0.143077471,-0.023347141,441289,-0.138751031,0.014197315,410085,-0.250409038,0.06157257,1866586,-0.051581838,0.025039061,4.894705069,0.472201142,0.23105089,64,4,-9,0.972025053,-0.001893951,0.002472473,0.201742488,-0.010894071,-0.005483738,0.068994826,-0.009085111,0.020044295,0.142366292,-0.013848054,0.014539337,,,16-12-2024 14:09
01-03-2019,31-03-2019,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,290582,0.018885139,0.016144891,339252,0.017052689,0.031440674,135,-0.026682369,0.012636359,155,0.014289432,0.037746482,9549,0.162869955,-0.123181298,14197,0.198389641,-0.06511095,15200,0.252556236,-0.013028922,36629,0.015400659,0.086127022,3.835671774,-0.557064653,0.739175069,44,-5,3,0.963150137,0.003327019,-0.006617024,0.228764736,0.018157936,-0.048246913,0.09832509,0.01304321,0.012081118,0.357851225,0.036198703,-0.021579571,,,16-12-2024 14:09
01-10-2015,31-10-2015,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,233227,-0.003088558,0.061183696,246196,-0.008880707,0.076969937,128,-0.00022148,0.057098005,133,-0.008471031,0.059094691,483201,-0.055245921,0.03425027,571042,-0.008949132,0.065931424,554666,-0.06029974,0.017443962,1859998,-0.03733165,-0.056380682,3.849319642,0.071631891,-0.369712126,54,4,-7,0.975044558,-0.00204112,0.003576282,0.197949382,-0.008143966,0.01928664,0.142190686,0.002190222,0.027486124,0.214581989,-0.011412028,0.061324229,,,16-12-2024 14:09
01-07-2014,31-07-2014,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,193862,-0.019925684,0.043316502,204176,-0.019224287,0.047508654,166,-0.013803233,0.049747737,175,-0.031271344,0.044622026,61521,-0.017227808,-0.001914431,63695,-0.124276995,-0.0591257,73076,-0.039628022,0.017231985,223639,0.021689089,0.052185294,3.63513516,0.138465001,0.186906065,48,0,-7,0.974394972,-0.000488849,-0.004168156,0.188422645,-0.000570692,-0.047125186,0.082086146,-0.003707832,0.024843739,0.204023676,-0.020474874,-0.004931576,,,16-12-2024 14:09
01-03-2016,31-03-2016,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,242504,0.11558259,0.1753822,270251,0.051093791,0.109349066,110,0.082792673,0.152188096,127,0.049553869,0.100239753,9638,0.12246751,0.096940032,14653,0.22791126,0.136672593,15923,0.172943106,0.027034353,46122,0.016683386,-0.065476938,4.785252165,-0.497897101,-0.831660757,60,-9,-11,0.957938787,0.005553786,0.004884663,0.228208834,0.030325775,0.009026008,0.084341237,0.004817139,0.013707161,0.279405233,0.040638738,0.040076101,,,16-12-2024 14:09
01-06-2016,30-06-2016,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,260146,0.033117097,0.059971421,269457,-0.01129674,0.07407438,138,0.017727328,0.062112533,142,-0.00202636,0.067265779,644555,0.118041435,0.04500377,751523,0.011118536,0.072172091,744853,-0.000272273,0.005695032,1819419,0.022521875,-0.08348681,2.822748563,-0.263688932,-0.395735274,41,-2,-4,0.984529501,0.000648767,0.002828572,0.257077391,-0.001417534,0.018306471,0.135704283,0.013354012,0.007764447,0.302547517,-0.038000856,0.028863552,,,16-12-2024 14:09
01-03-2017,31-03-2017,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,255178,0.054396687,0.05226031,295437,0.044669996,0.093196193,123,0.09428481,0.109334897,139,0.061298723,0.097789061,10694,0.291622672,0.109514361,15017,0.262727318,0.024876756,15793,0.261551566,-0.008131195,38370,0.010837827,-0.168078248,3.588016073,-0.996658917,-1.197236092,50,-9,-10,0.963181308,0.003606508,0.005242521,0.246407954,0.023108533,0.01819912,0.082287414,0.005324983,-0.002053823,0.354549426,0.037031721,0.075144192,,,16-12-2024 14:09
01-03-2021,31-03-2021,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,374625,0.066215454,0.1633071,410343,-0.00621374,0.120143537,165,0.079614191,0.137318702,178,-0.016512737,0.067812058,13438,0.28810147,0.513172185,18393,0.232230126,0.563626801,18775,0.430469277,0.3872973,27700,0.034546664,-0.121030356,2.061287021,-0.505196382,-1.487279424,32,-4,-7,0.985765527,0.008724754,0.014768913,0.346405224,0.038292522,0.084226496,0.076054638,0.011389151,-0.006648111,0.511790708,0.064822346,0.053690912,,,16-12-2024 14:09
01-11-2024,30-11-2024,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,377126,-0.009600462,0.035628353,364625,-0.038354574,0.013656753,233,-0.003616668,0.038849802,232,-0.015984317,0.040169104,39171,-0.116738463,0.016438226,41964,-0.116217847,0.087739004,41258,-0.243876647,-0.025880713,114367,-0.080573856,0.166183387,2.919629959,0.114840403,0.374898547,39,0,5,0.99112396,-0.001047905,-0.003521074,0.26564032,-0.008310713,-0.037091451,0.180322066,-0.011108141,0.004271032,0.316267232,-0.044708914,-0.0542922,,,16-12-2024 14:09
01-05-2012,31-05-2012,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,161292,-0.024733811,0.061112921,176711,-0.002814357,-0.023782367,79,-0.00407575,0.068223568,82,-0.003085012,-0.034101984,9239,0.040020454,0.058441464,11723,0.050165042,0.070239243,15075,0.056275211,-0.015422948,60424,0.009514415,-0.168770839,6.539910032,-0.197626453,-1.787651456,71,-8,-5,0.950570566,0.004575991,0.007532318,0.226230336,0.011045038,0.010735623,0.056872637,-0.000804086,-0.011596581,0.187727792,0.003196628,0.039357679,,,16-12-2024 14:09
01-03-2022,31-03-2022,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,367880,0.060205029,0.155312291,370908,0.017835847,0.144317968,230,0.055932772,0.171382203,230,0.010817889,0.153470384,57791,0.346861565,-0.038771139,65869,0.2167036,-0.117025567,71032,0.330593578,-0.006963365,66427,0.110241,0.001829812,1.149431261,-0.244973005,0.046582764,19,-4,-4,1.024899895,0.010009495,0.01822942,0.552477167,0.064523562,0.123725488,0.06033044,0.006378935,-0.002171781,0.695605529,0.046930565,0.044741691,,,16-12-2024 14:09
01-09-2022,30-09-2022,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,359890,0.002789793,0.079917025,362618,0.020101758,0.084481785,223,0.001497583,0.082708752,224,0.018714875,0.080085587,50156,-0.085955768,-0.225832473,48273,-0.177903912,-0.300464086,56925,-0.045348471,-0.196895223,111764,0.032092756,0.194989471,2.228335065,0.254872117,0.784720132,31,5,12,0.996402491,-0.004598852,-0.013013486,0.328439263,-0.055840523,-0.140532495,0.191943546,0.008805792,0.073133961,0.423029277,-0.022752213,-0.122746074,,,16-12-2024 14:09
01-11-2024,30-11-2024,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,429118,-0.010202567,0.052743523,419704,-0.030598234,0.03329397,236,-0.017194325,0.037170478,239,-0.012403649,0.041188831,373692,-0.114275612,0.044170327,396514,-0.147945997,0.061839042,377895,-0.254476556,-0.075270823,1155406,-0.090214533,0.089007238,3.091864933,0.081770494,0.127299129,43,2,6,0.987728087,-0.001794798,-0.002197055,0.263701603,-0.013585357,-0.023616019,0.186981817,-0.011449778,-0.001217722,0.302364119,-0.03926142,-0.036584547,,,16-12-2024 14:09
01-01-2016,31-01-2016,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,204832,-0.070184163,0.038832598,223280,0.101371188,0.064981125,132,-0.039927867,0.03738061,139,0.079003584,0.056176692,29447,-0.322012437,0.12713013,39985,-0.018839065,-0.001868475,42407,0.410354568,-0.031623717,118737,-0.001728017,-0.075265366,4.032255064,1.293704017,-0.882534552,59,6,-9,0.97710212,-0.001629333,0.005196422,0.200671049,-0.001927414,0.028824014,0.083717343,0.003847179,-0.002295594,0.218414728,0.068424679,0.038799203,,,16-12-2024 14:09
01-11-2012,30-11-2012,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,184856,0.071860599,0.134009782,179776,-0.028308994,0.119953596,86,0.054453358,0.111080957,86,0.000435103,0.15170797,8904,-0.050347157,0.144683397,10162,-0.141354217,0.069165195,10289,-0.212160597,-0.09059364,53921,-0.051501486,-0.185826762,6.05571288,-0.007369841,-2.458290861,72,-1,-9,0.951345618,0.00011363,0.009702789,0.232130177,0.001597131,0.028044692,0.049253968,-0.008642723,-0.016653658,0.164107433,-0.008800948,0.028312782,,,16-12-2024 14:09
01-11-2022,30-11-2022,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,386435,-0.022045746,-0.044465197,426615,-0.012952551,0.067854165,167,-0.019326757,-0.050650405,186,-0.007695875,0.045329354,8655,-0.109425019,-0.398698042,10599,-0.086241462,-0.368936904,9601,-0.227399026,-0.290069436,31791,-0.07720301,0.013333026,3.672943354,0.128250978,1.493454505,36,-4,6,0.971991792,-0.002697013,-0.014842624,0.285843971,-0.01271066,-0.070849651,0.119168204,-0.019478692,0.028760693,0.332926954,-0.031318359,-0.062966735,,,16-12-2024 14:09
01-01-2023,31-01-2023,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,374218,-0.028083531,-0.030238591,438052,0.15378169,0.015925732,160,-0.051893769,-0.072002701,196,0.156759458,0.020181159,6777,-0.237975605,-0.423927636,9334,0.092251109,-0.319907062,9139,0.334586178,-0.235200236,25919,-0.042257576,0.04603215,3.824633998,0.781577393,1.718325937,44,1,12,0.9658974,0.002481025,-0.021467227,0.264608335,0.009909025,-0.093998894,0.105532723,0.018252115,0.033628475,0.325944261,0.033861041,-0.065769121,,,16-12-2024 14:09
01-06-2022,30-06-2022,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,428702,-0.007169477,0.105582757,430027,-0.013625975,0.121236601,234,-0.015370517,0.125360043,230,-0.016337775,0.119078039,618473,0.041385781,-0.14972429,630611,-0.066851955,-0.168812713,821308,0.06381426,0.009973017,1124641,0.207005983,0.282402407,1.818415342,0.249515181,0.61274512,18,1,3,1.022592255,-0.008333046,-0.002868335,0.551371431,-0.03768577,-0.012651032,0.158522122,0.050889857,0.067812506,0.563597425,-0.08611341,-0.070757674,,,16-12-2024 14:09
01-04-2017,30-04-2017,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,240616,-0.009606675,0.06141777,250203,-0.006521838,0.039722798,149,0.000709562,0.055376596,154,-0.000698196,0.040552383,46415,-0.040814698,0.009907411,57664,-0.043413905,-0.091014444,64619,-0.054439017,-0.042577173,118879,0.043015242,-0.110561885,2.561207882,0.205851164,-0.346900932,33,-6,-8,0.988889335,0.002421924,0.003707269,0.281385351,0.020192909,0.035178857,0.074214687,0.000470239,-0.013381783,0.402358063,0.009685376,0.075820242,,,16-12-2024 14:09
01-03-2016,31-03-2016,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,239252,0.051509153,0.063555534,269825,0.027497735,0.072276008,129,0.03679103,0.062498037,141,0.01772634,0.062918929,472022,0.334218357,0.058212739,698991,0.271077288,0.114498714,738187,0.290784764,0.068117829,1668683,0.049989965,-0.049205609,3.535177415,-0.956959427,-0.399395411,60,-9,-7,0.978559326,0.004954817,0.003553397,0.22353219,0.02720943,0.022756869,0.112091803,-0.022103498,0.013995091,0.32277262,0.032007788,0.057636852,,,16-12-2024 14:09
01-05-2015,31-05-2015,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,220894,0.037908636,0.057681011,231736,0.008339546,0.054018441,137,0.01117387,0.041531252,143,-0.00176691,0.033508933,47836,0.117504031,0.120503571,60385,0.008884876,0.084336874,64537,-0.043109998,0.084570412,145987,0.036050422,0.090924802,3.051798756,-0.239930431,-0.082744889,38,-10,-3,0.984001527,0.001617951,0.002686733,0.227142377,-0.003823019,-0.003426677,0.107525393,0.011443861,0.00937539,0.272536647,-0.007760389,0.03508117,,,16-12-2024 14:09
01-10-2020,31-10-2020,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,335520,0.009132211,0.141811866,340906,-0.007826938,0.137354842,178,0.009463984,0.112038081,186,0.007443699,0.139693665,676217,0.017643791,0.245905982,727527,-0.029329468,0.18540681,688569,-0.022776041,0.125587748,1115768,-0.030840739,-0.305766681,1.650014095,-0.082545936,-1.311184073,29,-1,-15,0.995205689,0.000890325,0.013689013,0.351177821,0.008346087,0.129266648,0.120908364,0.005264576,-0.050480044,0.480092715,-0.001301751,0.164879733,,,16-12-2024 14:09
01-10-2018,31-10-2018,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,278262,-0.004323823,0.035828991,289937,-0.029103475,0.053085038,153,0.005037499,0.044923178,159,-0.016874179,0.056826364,522912,0.066691983,0.000904488,577771,0.04615689,-0.047717078,609783,0.003461398,0.061567151,1667326,-0.016758955,0.05324899,3.188536361,-0.270621688,0.158464283,43,4,-1,0.98066312,-0.002100531,-0.000950159,0.222740879,-0.012612682,-0.01032716,0.182087837,0.016221392,0.043386199,0.298767786,-0.02035751,0.001631511,,,16-12-2024 14:09
01-01-2019,31-01-2019,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,285557,-0.032562588,-0.003827182,332306,0.115657547,0.07095575,130,-0.012911451,-0.009062113,153,0.097585975,0.079934377,8695,-0.163224853,-0.051043284,11793,0.132495069,0.001442026,12687,0.511919791,0.054882818,36369,-0.00350324,0.123865086,4.182712816,0.670418275,0.650960234,45,2,-2,0.959255374,1.21E-05,-0.005220034,0.212650523,-0.003990752,-0.032378811,0.102472826,0.021498941,0.018261753,0.28557093,0.04567455,0.005403949,,,16-12-2024 14:09
01-09-2013,30-09-2013,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,210520,-0.031888851,0.122623855,219487,0.016311517,0.117235049,116,-0.016352706,0.117959411,121,0.021679613,0.112573571,436232,-0.167095053,0.142246861,491289,-0.137265505,0.112884859,541053,-0.101809187,0.158343895,1939551,0.001676432,-0.004677451,4.446138781,0.749125585,-0.65631577,58,4,-14,0.976012811,-0.002557402,0.005895254,0.220262874,-0.014005668,0.013331603,0.07082421,0.005453436,0.012426992,0.158947245,-0.005672397,0.018900573,,,16-12-2024 14:09
